customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,Churn_Original,AverageChargePerMonth,ChargeDifference,IncreaseInCharge,TotalServices,HasInternet,HasPhone,gender_Female,gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_Yes,TechSupport_No,TechSupport_Yes,StreamingTV_No,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_0-12,TenureGroup_12-24,TenureGroup_24-48,TenureGroup_48-60,TenureGroup_60+,ChargeCategory_Low,ChargeCategory_Medium,ChargeCategory_High
4565-EVZMJ,No,47,58.9,2813.05,0,No,59.85212765957447,-0.9521276595744723,0,4,1,1,True,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,True,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
3143-JQEGI,No,13,88.35,1222.8,1,Yes,94.06153846153846,-5.711538461538467,0,3,1,1,True,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
6386-SZZKH,No,49,107.95,5293.2,1,Yes,108.02448979591837,-0.07448979591836746,0,7,1,1,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True
3327-YBAKM,No,64,96.9,6314.35,0,No,98.66171875,-1.76171875,0,5,1,1,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
9441-QHEVC,No,1,19.1,19.1,0,No,19.1,0.0,0,1,0,1,False,True,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False
6705-LNMDD,No,20,50.0,1003.05,0,No,50.152499999999996,-0.1524999999999963,0,2,1,1,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False
2580-ASVVY,No,37,45.4,1593.1,0,No,43.056756756756755,2.3432432432432435,1,3,1,0,True,False,False,True,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,True,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False
3370-GQEAL,No,30,85.45,2509.95,0,No,83.66499999999999,1.7850000000000108,1,3,1,1,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
5032-USPKF,No,38,84.1,3187.65,0,No,83.88552631578948,0.2144736842105175,1,7,1,1,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
2982-IHMFT,Yes,1,74.45,74.45,1,Yes,74.45,0.0,0,2,1,1,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
3521-SYVOR,No,37,64.75,2345.2,1,Yes,63.38378378378378,1.3662162162162232,1,3,1,1,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
4254-QPEDE,No,52,66.25,3330.1,0,No,64.04038461538461,2.2096153846153896,1,6,1,0,True,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False
6283-GITPX,No,71,76.9,5522.7,0,No,77.78450704225352,-0.8845070422535173,0,6,1,1,False,True,True,False,False,True,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True
9526-JAWYF,No,26,89.8,2335.3,1,Yes,89.81923076923077,-0.019230769230773603,0,4,1,1,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,True,True,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
0771-CHWSK,No,66,74.6,4798.4,0,No,72.7030303030303,1.8969696969696912,1,6,1,1,False,True,True,False,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True
9788-HNGUT,No,72,116.95,8594.4,0,No,119.36666666666666,-2.416666666666657,0,8,1,1,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True
9495-REDIY,No,25,40.65,970.55,0,No,38.821999999999996,1.828000000000003,1,2,1,0,False,True,True,False,False,True,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
5375-XLDOF,No,69,114.35,7665.8,0,No,111.09855072463769,3.2514492753623045,1,8,1,1,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,True
1172-VIYBP,No,53,69.7,3686.05,0,No,69.54811320754717,0.151886792452828,1,5,1,1,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,True,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True,False
5649-VUKMC,No,12,95.5,1115.15,1,Yes,92.92916666666667,2.5708333333333258,1,4,1,1,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True
6559-PDZLR,No,26,98.65,2537.0,0,No,97.57692307692308,1.0730769230769255,1,5,1,1,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
8992-OBVDG,No,21,61.65,1393.6,0,No,66.36190476190475,-4.711904761904755,0,3,1,1,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False
4273-MBHYA,No,1,89.35,89.35,0,No,89.35,0.0,0,3,1,1,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
4724-WXVWF,No,48,95.4,4445.3,0,No,92.61041666666667,2.78958333333334,1,5,1,1,False,True,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
5701-GUXDC,No,26,35.4,978.6,0,No,37.63846153846154,-2.238461538461543,0,2,1,0,True,False,False,True,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
1460-UZPRJ,No,60,19.95,1258.15,0,No,20.96916666666667,-1.0191666666666706,0,1,0,1,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False
6082-GLJIX,No,18,19.25,331.35,0,No,18.408333333333335,0.841666666666665,1,1,0,1,False,True,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False
5143-EGQFK,Yes,10,29.65,291.4,1,Yes,29.139999999999997,0.5100000000000016,1,1,1,0,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False
4919-IKATY,No,5,84.5,453.75,1,Yes,90.75,-6.25,0,4,1,1,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
2495-TTHBQ,No,4,20.4,84.75,0,No,21.1875,-0.7875000000000014,0,1,0,1,True,False,True,False,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False
0485-ZBSLN,No,65,24.75,1715.1,0,No,26.386153846153846,-1.6361538461538458,0,2,0,1,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False
3810-PJUHR,No,70,25.35,1715.15,0,No,24.502142857142857,0.8478571428571442,1,2,0,1,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False
9050-QLROH,No,18,90.7,1597.25,1,Yes,88.73611111111111,1.9638888888888886,1,4,1,1,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True
0847-HGRML,No,62,20.0,1250.1,0,No,20.16290322580645,-0.16290322580644911,0,1,0,1,False,True,True,False,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False
8232-CTLKO,No,66,59.75,3996.8,0,No,60.55757575757576,-0.807575757575762,0,3,1,1,True,False,False,True,False,True,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False
9227-YBAXE,No,65,82.5,5215.1,0,No,80.2323076923077,2.2676923076923003,1,7,1,1,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,True
6168-WFVVF,Yes,3,70.3,235.5,1,Yes,78.5,-8.200000000000003,0,1,1,1,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
9860-LISIZ,No,34,20.35,673.2,0,No,19.8,0.5500000000000007,1,1,0,1,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
0112-QAWRZ,No,16,90.8,1442.2,0,No,90.1375,0.6624999999999943,1,4,1,1,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True
0877-SDMBN,No,54,103.95,5639.05,1,Yes,104.42685185185185,-0.47685185185184764,0,6,1,1,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
2786-GCDPI,Yes,50,104.95,5222.35,0,No,104.447,0.5030000000000001,1,6,1,1,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
4043-MKDTV,No,71,105.25,7291.75,0,No,102.70070422535211,2.549295774647888,1,6,1,1,False,True,False,True,True,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True
8065-YKXKD,No,10,74.75,799.65,1,Yes,79.965,-5.215000000000003,0,2,1,1,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
9637-EIHEQ,No,1,50.8,50.8,1,Yes,50.8,0.0,0,2,1,1,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
9229-RQABD,No,18,23.75,424.5,0,No,23.583333333333332,0.16666666666666785,1,2,0,1,False,True,True,False,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False
